,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv
0,ISO,0.016763929965895964,0.325278672013692,0.29063582214168554,0.016990978587136527,0.043052339696326,0.6909454423397263,0.147679331899351,0.5373576239855316,0.06288964469564612
1,KNN,0.029960055353093276,0.19586466545053793,0.19848374285177622,0.01753381043705836,0.07177861720555112,0.21889443859553814,0.19029747662387486,0.04933671091838104,0.08387239770908059
2,KthNN,0.030679151831317378,0.19279744372565838,0.19920576062030237,0.01737198927617102,0.0682599957801871,0.18501425066003577,0.18545657281302064,0.049324800022561344,0.08303140604168123
3,LOF,0.03204979457176352,0.19976552703637254,0.1974765686198565,0.018037620194244264,0.06888354396439592,0.19345708316881394,0.15799305426753543,0.0541926045763038,0.06583363195374567
4,CBLOF,0.00099635098164103,0.10232808618633815,0.026694615496306685,0.01716156035818177,0.026489317705485342,0.03347280234713686,0.04894821453288889,0.017262984642248416,0.07339721014718836
5,uCBLOF,0.037105356994852366,0.18438111204494667,0.19838311599395173,0.017592143270868346,0.05998805871860188,0.1422619887753332,0.1764889764262946,0.04766729540878398,0.06904192525934973
6,LOoP,0.03387244741710547,0.1918068986585454,0.1941221891122898,0.01778908972791011,0.07750295324909576,0.190634924254844,0.14831297994511008,0.062362628368168894,0.05876280370895156
7,LDCOF,0.04414397756939194,0.24726898206840722,0.07719494047619048,0.0081426909654905,0.26554491341991343,0.09987570704831733,0.46375000000000005,0.02893097307030492,0.053052978355863964
8,HBOS,0.015328702402782656,0.25841230503006996,0.15397936685424662,0.015590894695950177,0.04446614815195693,0.9047672833129435,0.16025643771807185,0.6047115105756024,0.12103699438413709
9,OCSVM,0.004102498096960748,0.13305417213835516,0.04144512994145874,0.3571360638370568,0.0961119126168277,0.18539432910408174,0.08426675682638987,0.016443659657427633,0.08686510566532565
10,Nu-OCSVM,0.0016213303709044472,0.10091546222807135,0.022294656964609676,0.5081426909654905,0.09482573345979027,0.19317482637431024,0.06673262595231805,0.012106972692829699,0.08686510566532565
